HASH_IMSI,MCC,MNC,Timestamp,Longitude,Latitude,Ec/No,RSCP,Static/Mobile,Indoor/Outdoor,HASH_IMEI,IMEI_TAC,RncId,CellId,LAC,DL UARFCN
30de2afce1476fa7eb8e0f82ff67d998724daeac8515c6ef2c99c6514b329657,213,3,20160824220122,1.5955656,42.5657049,-6.75,-101.5,0,0,,,300,70,23,10565
d2d87754b55f07417e763dbaf9e4098317ea8040c58eb07312b00676c3da12f8,213,3,20160824220014,1.54184593,42.5088775,-11.25,-107.5,0,0,,,300,500,21,10565
d2d87754b55f07417e763dbaf9e4098317ea8040c58eb07312b00676c3da12f8,213,3,20160824220016,1.54184593,42.5088775,-11.25,-107.5,0,0,,,300,500,21,10565
8656e9dfad6228dd573317d26e44c99962ccffdcc282b2896314bdd1065d0a1a,213,3,20160824220041,1.51208465,42.5023693,-5.25,-72.5,0,0,e2be1d5e2416dfe0bd533e6798b6762207073af58a785b02bb6fb23f4f91a6a6,35468207,300,466,21,10590
1c8487d22df81da101dc7d60a219c6237070a7390cfa8419a00a02a15b5b975b,213,3,20160824220050,1.52200821,42.5076579,-4.75,-67.5,0,0,,,300,56,21,10590
1c8487d22df81da101dc7d60a219c6237070a7390cfa8419a00a02a15b5b975b,213,3,20160824220052,1.52185659,42.5075883,-4.75,-67.5,0,0,,,300,56,21,10590
1c8487d22df81da101dc7d60a219c6237070a7390cfa8419a00a02a15b5b975b,213,3,20160824220056,1.52183648,42.5075938,-5.75,-65.5,0,0,,,300,457,21,10590
1c8487d22df81da101dc7d60a219c6237070a7390cfa8419a00a02a15b5b975b,213,3,20160824220058,1.52178168,42.5076089,-5.75,-65.5,0,0,,,300,457,21,10590
4fcd0f2413c2cb42a4399a7bbde5bf7da9c63e423758aa070577e877d3d53775,213,3,20160824220130,1.53133214,42.507146,-7.25,-74.5,0,0,,,300,431,21,10565
1177affe26b8715c2dd8f54e3caf9df3c3bf032b53684b87a01ff39ed7033a90,213,3,20160824220025,1.53988506,42.5146611,-8.75,-92.5,0,0,,,300,9042,21,2988
935afad556e38b21b453109dcddfa58f96238685900af626248c97bbe3897e68,213,3,20160824220033,1.53341549,42.5112302,-9.25,-88.5,0,0,,,300,507,21,10590
935afad556e38b21b453109dcddfa58f96238685900af626248c97bbe3897e68,213,3,20160824220035,1.53382796,42.5118216,-9.25,-88.5,0,0,,,300,507,21,10590
d8186f4c88dbd6ef8d1a8f25c8bb7f8b07b3a2e2393324569ef28ca00f513137,213,3,20160824220016,1.52984242,42.5106585,-9.75,-94.5,0,0,,,300,507,21,10590
d8186f4c88dbd6ef8d1a8f25c8bb7f8b07b3a2e2393324569ef28ca00f513137,213,3,20160824220018,1.52984242,42.5106585,-9.75,-94.5,0,0,,,300,507,21,10590
3087ecde5e7e825f41827bb53e7aaccbc517673303acb41db8fa22a92ccc9772,213,3,20160824220010,1.53516289,42.5090395,-5.75,-78.5,0,0,,,300,506,21,10590
3087ecde5e7e825f41827bb53e7aaccbc517673303acb41db8fa22a92ccc9772,213,3,20160824220012,1.53568718,42.5083936,-5.25,-81.5,0,0,,,300,506,21,10590
3087ecde5e7e825f41827bb53e7aaccbc517673303acb41db8fa22a92ccc9772,213,3,20160824220014,1.53548961,42.5085933,-5.25,-81.5,0,0,,,300,506,21,10590
aa14229fb7b2735ad064a762602a853aac9f83ca6904a3bd686ad9c077bc3da1,213,3,20160824220004,1.55297297,42.5082044,-7.25,-86.5,0,0,,,300,9288,21,2988
aa14229fb7b2735ad064a762602a853aac9f83ca6904a3bd686ad9c077bc3da1,213,3,20160824220006,1.55388357,42.513349,-7.25,-86.5,0,0,,,300,9288,21,2988
36b3ef46559b43a5fe016cf2fcc9a8dd6ab56e3483b5be7336fb4162ec630de5,213,3,20160824220035,1.58280003,42.5375432,-3.75,-91.5,0,0,,,300,60,23,10565
36b3ef46559b43a5fe016cf2fcc9a8dd6ab56e3483b5be7336fb4162ec630de5,213,3,20160824220037,1.58094659,42.5373101,-3.75,-91.5,0,0,,,300,60,23,10565
7d86821476ece4983bd3cc7875d145d929b8c9193ec5bca9fba4ce98b9547136,214,7,20160824220123,1.54695389,42.5062517,-9.25,-104.5,0,0,a7fef3045777b8591006d5408a729f590e8a77b0e26e1da56df4d7b2fd7a0657,35198506,300,435,21,10590
cfc4f36bceea59ef39801767868fb4df53def4dcecb78490b0cbd42929f7dd9f,213,3,20160824220100,1.52111215,42.5094922,-4.25,-75.5,0,0,,,300,457,21,10590
60ff4dde919add4f1f7f8a935992f6dbae09df817b010b07695c72fc1fdd6f34,213,3,20160824220100,1.53354247,42.5102763,-7.75,-80.5,0,0,,,300,501,21,10565
60ff4dde919add4f1f7f8a935992f6dbae09df817b010b07695c72fc1fdd6f34,213,3,20160824220102,1.53354247,42.5102763,-7.75,-80.5,0,0,,,300,501,21,10565
347162da85950e65e954d0d43cb335c357a948e8f103d21c20dea3b28c39f5ac,213,3,20160824220107,1.53563441,42.5097149,-9.75,-56.5,0,0,,,300,430,21,10565
347162da85950e65e954d0d43cb335c357a948e8f103d21c20dea3b28c39f5ac,213,3,20160824220109,1.53764155,42.5098027,-5.75,-56.5,0,0,,,300,430,21,10565
347162da85950e65e954d0d43cb335c357a948e8f103d21c20dea3b28c39f5ac,213,3,20160824220111,1.53758116,42.5097651,-7.75,-65.5,0,0,,,300,91,21,10565
347162da85950e65e954d0d43cb335c357a948e8f103d21c20dea3b28c39f5ac,213,3,20160824220113,1.53734487,42.5096816,-7.75,-65.5,0,0,,,300,91,21,10565
e629730675062379a7f8431fca1240bbe0bfaa3f009b4859ac8105040eb2770b,213,3,20160824220121,1.5838602,42.5372501,-9.75,-76.5,0,0,,,300,65,23,10590
366ea5e91e6fc21f9c1e5bb04caf9824942d66bfae63d55df2e3201b019b7617,213,3,20160824220013,1.58470657,42.5370859,-6.25,-98.5,0,0,,,300,246,21,10590
c720bcb40588968347bf140b7cac11d000803cb58436f5883d1394dd0c629789,213,3,20160824220110,1.59676198,42.5663448,-5.25,-90.5,0,0,,,300,70,23,10565
c720bcb40588968347bf140b7cac11d000803cb58436f5883d1394dd0c629789,213,3,20160824220112,1.59676198,42.5663448,-5.25,-90.5,0,0,,,300,70,23,10565
d5b2cc137365cb5d0b09f1a2dc9235099d0fd8dd06eaafa27403ceabf7db5e0c,213,3,20160824220005,1.53062763,42.5040787,-10.25,-101.5,0,0,,,300,91,21,10565
d5b2cc137365cb5d0b09f1a2dc9235099d0fd8dd06eaafa27403ceabf7db5e0c,213,3,20160824220007,1.53062763,42.5040787,-10.25,-101.5,0,0,,,300,91,21,10565
939f00a3a07b3b6df01a16f402dc5dde4fdad19541d51e4d6e5b4852b4d7e353,214,3,20160824220030,1.52658704,42.508482,-3.25,-75.5,0,0,,,300,450,21,10565
939f00a3a07b3b6df01a16f402dc5dde4fdad19541d51e4d6e5b4852b4d7e353,214,3,20160824220032,1.52658704,42.508482,-3.25,-75.5,0,0,,,300,450,21,10565
628c8352c95e17fc6b1acf6267bf06033ce8414a882e45eef417136c44547cf1,213,3,20160824220103,1.52285012,42.5087742,-5.75,-72.5,0,0,,,300,52,21,10565
628c8352c95e17fc6b1acf6267bf06033ce8414a882e45eef417136c44547cf1,213,3,20160824220105,1.52293581,42.5087123,-5.75,-72.5,0,0,,,300,52,21,10565
628c8352c95e17fc6b1acf6267bf06033ce8414a882e45eef417136c44547cf1,213,3,20160824220107,1.52284914,42.5087371,-6.25,-80.5,0,0,,,300,51,21,10565
628c8352c95e17fc6b1acf6267bf06033ce8414a882e45eef417136c44547cf1,213,3,20160824220109,1.52261297,42.5088046,-6.25,-80.5,0,0,,,300,51,21,10565
e1d6c04184920daf2baeaa256c5ede24070f96e39398e1083b64374380e48e64,214,7,20160824220003,1.51337515,42.5094317,-8.75,-93.5,0,0,,,300,466,21,10590
ca6b47b76e8deb78d828f50a58205efc4264179839d4d08ef988fd9737bb099b,214,1,20160824220010,1.58008444,42.5348037,-7.75,-67.5,0,0,,,300,67,23,10590
5728b2a13b35b67f97decc185f3f21bb37e7c555be81e7e238cdaf9e6a3acf0c,213,3,20160824220021,1.49910061,42.4951737,-5.75,-84.5,0,0,,,300,1141,21,10565
e4378689f170daa4d807a64592a040b784c8bbc80500617fcfccbd6601bd8667,213,3,20160824220035,1.58681437,42.5389437,-7.75,-102.5,0,0,b692927a1bc4cae39497c2672e5f0d06ea5f092be01019036c768c2ade391960,86805902,300,66,23,10590
645cae2989bc9c78cecf039e40e452136adbde3df2cdb59682c0f12d85c4525e,213,3,20160824220106,1.53230649,42.508552,-10.25,-66.5,0,0,,,300,40,21,10565
911aa3f776aac3b364d8450c1c1b4cb511e4995bdaa5f43b9637ddb4a122dc61,213,3,20160824220056,1.51982126,42.5028079,-9.25,-93.5,0,0,,,300,461,21,10565
911aa3f776aac3b364d8450c1c1b4cb511e4995bdaa5f43b9637ddb4a122dc61,213,3,20160824220058,1.51982126,42.5028079,-9.25,-93.5,0,0,,,300,461,21,10565
5f491a9ec1aa24b16cc11d2b952cdbe616e07e14d20ef212af67866676c7b5ad,213,3,20160824220045,1.52146234,42.5070267,-9.75,-65.5,0,0,,,300,51,21,10565
5f491a9ec1aa24b16cc11d2b952cdbe616e07e14d20ef212af67866676c7b5ad,213,3,20160824220047,1.52146234,42.5070267,-9.75,-65.5,0,0,,,300,51,21,10565
02d9bca7c90786b895486ae43188c79f5db39888c5059921e7d23d35b9ea7d1f,214,3,20160824220053,1.49472198,42.4772815,-5.25,-91.5,0,0,,,300,121,21,10565
02d9bca7c90786b895486ae43188c79f5db39888c5059921e7d23d35b9ea7d1f,214,3,20160824220055,1.49472198,42.4772815,-5.25,-91.5,0,0,,,300,121,21,10565
8f04595c2545ba2e5a72040bc2b01b01aab477d05d5016865001a9fb6c5e12a2,213,3,20160824220050,1.53219408,42.510651,-6.75,-81.5,0,0,,,300,47,21,10590
8f04595c2545ba2e5a72040bc2b01b01aab477d05d5016865001a9fb6c5e12a2,213,3,20160824220052,1.53130104,42.5108612,-6.75,-81.5,0,0,,,300,47,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220024,1.53479815,42.5097429,-5.75,-91.5,2,2,,,300,506,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220026,1.53479815,42.5097429,-5.75,-91.5,2,2,,,300,506,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220042,1.53460402,42.5104824,-6.25,-95.5,2,2,,,300,96,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220044,1.53460402,42.5104824,-6.25,-95.5,2,2,,,300,96,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220046,1.53516289,42.5090395,-5.75,-90.5,2,2,,,300,96,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220048,1.53516289,42.5090395,-5.75,-90.5,2,2,,,300,96,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220050,1.53516289,42.5090395,-4.25,-89.5,2,2,,,300,96,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220052,1.53516289,42.5090395,-7.75,-99.5,2,2,,,300,506,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220054,1.53513606,42.5091272,-7.75,-99.5,2,2,,,300,506,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220110,1.53475838,42.5100074,-11.25,-101.5,2,2,,,300,506,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220112,1.53472653,42.5100343,-8.25,-98.5,2,2,,,300,96,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220114,1.53492921,42.5098446,-5.25,-91.5,2,2,,,300,96,21,10590
3bfbb0e0aa1f102eebfeba11f756034097047e54f8ebc31a063698a66044f44c,213,3,20160824220116,1.53561304,42.509237,-5.25,-91.5,2,2,,,300,96,21,10590
67f474683577339ff98a9f3b722d68ada60112c2caa2f59b41ca841229cd6d3a,214,3,20160824220118,1.5364686,42.513781,-8.75,-78.5,0,0,f5c1a7cac1a3d2bfeb506e6b2ea87bf916c4628182693e3a238c7271991c81b1,35854505,300,9288,21,2988
00e874b1172fbb31f8761b1c3dc74f2a19f441f993126328ce67077d74b462fb,213,3,20160824220008,1.53739561,42.5552503,-3.25,-94.5,0,0,,,300,116,22,10590
fecd1bd8f0c3fa9b5e898e4ddd0b43759e4416f8091bfd596303a36cded9d2a8,213,3,20160824220043,1.53445502,42.5104266,-6.25,-84.5,0,0,3974135322163ad7af4e235712c711b25337bbc8fcfbcbdc73b14f89b9f7c1e4,35323007,300,9091,21,2988
36b3ef46559b43a5fe016cf2fcc9a8dd6ab56e3483b5be7336fb4162ec630de5,213,3,20160824220055,1.58302658,42.5377413,-4.75,-92.5,0,0,,,300,60,23,10565
36b3ef46559b43a5fe016cf2fcc9a8dd6ab56e3483b5be7336fb4162ec630de5,213,3,20160824220057,1.5828788,42.5380912,-4.25,-100.5,0,0,,,300,241,21,10565
36b3ef46559b43a5fe016cf2fcc9a8dd6ab56e3483b5be7336fb4162ec630de5,213,3,20160824220059,1.58289622,42.5381348,-4.25,-100.5,0,0,,,300,241,21,10565
3476e4d2e5e547641ad6af0de40cabd763fc9fd056064dd731eda00efb51b376,213,3,20160824220122,1.52159616,42.5041676,-7.75,-72.5,0,0,,,300,466,21,10590
74f1089da90e5f06ddaa751d00d4a311ffac8d088532685d00cbb06fce68dd03,213,3,20160824220132,1.51817192,42.5058765,-6.75,-80.5,0,0,,,300,51,21,10565
312e0acf24f70431812aa17e1f2603763767f6b4035939cd7e9896106270053e,213,3,20160824220036,1.54257287,42.5530563,-6.25,-93.5,0,0,,,300,9110,22,2988
312e0acf24f70431812aa17e1f2603763767f6b4035939cd7e9896106270053e,213,3,20160824220038,1.54257287,42.5530563,-6.25,-93.5,0,0,,,300,9110,22,2988
be8f8a9c5f9c78eaa83dc53526a4b4d4787592be55f435c6b682c01c538af23f,213,3,20160824220041,1.49092542,42.4660227,-5.25,-65.5,0,0,,,300,1110,21,10565
be8f8a9c5f9c78eaa83dc53526a4b4d4787592be55f435c6b682c01c538af23f,213,3,20160824220043,1.49092542,42.4660227,-3.25,-64.5,0,0,,,300,1110,21,10565
be8f8a9c5f9c78eaa83dc53526a4b4d4787592be55f435c6b682c01c538af23f,213,3,20160824220045,1.49092542,42.4660227,-3.25,-64.5,0,0,,,300,1110,21,10565
a10cbeaf493956d86a15313386ba580af9aa81dad04c184a3e9cd1ecfc832aa5,213,3,20160824220102,1.6026537,42.5685782,-5.25,-81.5,0,0,,,300,70,23,10565
a10cbeaf493956d86a15313386ba580af9aa81dad04c184a3e9cd1ecfc832aa5,213,3,20160824220104,1.6026537,42.5685782,-5.25,-81.5,0,0,,,300,70,23,10565
feaaee31b5e4df0543db05170ca9622660cafe489af7d11c3a1df61f47831272,213,3,20160824220036,1.51663056,42.5034533,-9.75,-93.5,0,0,,,300,466,21,10590
feaaee31b5e4df0543db05170ca9622660cafe489af7d11c3a1df61f47831272,213,3,20160824220038,1.51663056,42.5034533,-9.75,-93.5,0,0,,,300,466,21,10590
feaaee31b5e4df0543db05170ca9622660cafe489af7d11c3a1df61f47831272,213,3,20160824220040,1.51659276,42.5034965,-8.75,-95.5,0,0,,,300,466,21,10590
feaaee31b5e4df0543db05170ca9622660cafe489af7d11c3a1df61f47831272,213,3,20160824220042,1.51648975,42.5036142,-8.75,-95.5,0,0,,,300,466,21,10590
944f0a1c74382e3c79e227b1a83e69763249e9cef4b3917c36786789ceaf0e27,213,3,20160824220001,1.6936501,42.5449482,-4.75,-93.5,0,0,,,300,480,23,10565
944f0a1c74382e3c79e227b1a83e69763249e9cef4b3917c36786789ceaf0e27,213,3,20160824220003,1.70074993,42.5431283,-3.75,-89.5,0,0,,,300,480,23,10565
944f0a1c74382e3c79e227b1a83e69763249e9cef4b3917c36786789ceaf0e27,213,3,20160824220005,1.69993777,42.5433365,-4.75,-93.5,0,0,,,300,480,23,10565
944f0a1c74382e3c79e227b1a83e69763249e9cef4b3917c36786789ceaf0e27,213,3,20160824220007,1.69772461,42.5439038,-4.75,-93.5,0,0,,,300,480,23,10565
944f0a1c74382e3c79e227b1a83e69763249e9cef4b3917c36786789ceaf0e27,213,3,20160824220009,1.69738282,42.5437058,-3.75,-90.5,0,0,,,300,220,23,10565
944f0a1c74382e3c79e227b1a83e69763249e9cef4b3917c36786789ceaf0e27,213,3,20160824220011,1.69718329,42.5431415,-3.75,-91.5,0,0,,,300,220,23,10565
944f0a1c74382e3c79e227b1a83e69763249e9cef4b3917c36786789ceaf0e27,213,3,20160824220013,1.69710459,42.5420105,-3.75,-91.5,0,0,,,300,220,23,10565
9ee5cbb1422962b6a07992188be331f42ddcbc9b5b590a9ebdf138d74b72644c,213,3,20160824220001,1.5213108,42.5038899,-9.75,-81.5,0,0,,,300,466,21,10590
9ee5cbb1422962b6a07992188be331f42ddcbc9b5b590a9ebdf138d74b72644c,213,3,20160824220003,1.52167055,42.5040506,-8.25,-80.5,0,0,,,300,456,21,10590
9ee5cbb1422962b6a07992188be331f42ddcbc9b5b590a9ebdf138d74b72644c,213,3,20160824220005,1.52167055,42.5040506,-8.25,-80.5,0,0,,,300,456,21,10590
73c23cdae80e3900107cd2767085137b554bcad4a1bfa3d85003dceb87b78614,213,3,20160824220059,1.53816992,42.5112186,-7.75,-84.5,0,0,,,300,502,21,10565
73c23cdae80e3900107cd2767085137b554bcad4a1bfa3d85003dceb87b78614,213,3,20160824220101,1.53816992,42.5112186,-7.75,-84.5,0,0,,,300,502,21,10565
4df23eb0d56a1c6ce2f3b0c32920de80852a03f570fdebb90f13ea22e2b40f27,213,3,20160824220044,1.51484962,42.5043315,-8.25,-96.5,0,0,,,300,31,21,10565
4df23eb0d56a1c6ce2f3b0c32920de80852a03f570fdebb90f13ea22e2b40f27,213,3,20160824220046,1.51484962,42.5043315,-8.25,-96.5,0,0,,,300,31,21,10565
3eba900533876b6e1b10690aea4c52d13ba6ed8d8734c8cdb392ce4215ff1fe9,213,3,20160824220110,1.52204755,42.5306458,-6.25,-74.5,0,0,,,300,157,22,10590
3eba900533876b6e1b10690aea4c52d13ba6ed8d8734c8cdb392ce4215ff1fe9,213,3,20160824220112,1.52204755,42.5306458,-6.25,-74.5,0,0,,,300,157,22,10590
5c7a610d1ed864135b142cc328f0dc4f6f5207561d8fa971968ba360bbce06b8,213,3,20160824220101,1.51991696,42.5484191,-5.75,-97.5,0,0,fa0ddb900155834346161369113c34a03dcd8a9fa5d26e81e0b7a31fac7bb53f,35807306,300,9100,22,2988
b2718135cfe9b01d2bbc9cd34a082e8703c6299c245d75fc55d9250afce12ead,213,3,20160824220028,1.5218929,42.5062698,-8.25,-91.5,0,0,242d5cc993c6cfc29e637602b54cceaf5c58cf388f34cfe2ebc99cc6f8b27e8e,35807306,300,19170,21,2988
5bed462b788161d6031a08e3deec4279d8493258a379142d77e6b2c921f8295c,213,3,20160824220114,1.50910608,42.5412592,-7.25,-95.5,0,0,,,300,9270,22,2988
5bed462b788161d6031a08e3deec4279d8493258a379142d77e6b2c921f8295c,213,3,20160824220116,1.5087511,42.5411034,-6.25,-94.5,0,0,,,300,9270,22,2988
5bed462b788161d6031a08e3deec4279d8493258a379142d77e6b2c921f8295c,213,3,20160824220118,1.50880406,42.5411259,-4.75,-89.5,0,0,,,300,9102,22,2988
5bed462b788161d6031a08e3deec4279d8493258a379142d77e6b2c921f8295c,213,3,20160824220120,1.50900739,42.541172,-4.75,-89.5,0,0,,,300,9102,22,2988
791a4311d34463e4f2f47295fb6d34a5fdb21934413ecad5bbe8d52b93ed69ac,213,3,20160824220011,1.53936924,42.5579902,-5.25,-95.5,0,0,,,300,110,22,10565
791a4311d34463e4f2f47295fb6d34a5fdb21934413ecad5bbe8d52b93ed69ac,213,3,20160824220013,1.53936924,42.5579902,-5.25,-95.5,0,0,,,300,110,22,10565
ee929cec73223db61feda63de7a02127d43fdfbf2e95c7e368fbc5b3caf1ac83,213,3,20160824220114,1.51866087,42.5067601,-5.75,-79.5,0,0,,,300,31,21,10565
ee929cec73223db61feda63de7a02127d43fdfbf2e95c7e368fbc5b3caf1ac83,213,3,20160824220116,1.51866087,42.5067601,-5.75,-79.5,0,0,,,300,31,21,10565
90f398e78052bd94def30ec6b1f635fd3c316e5251b5d3079cb5e7db4b92c64a,213,3,20160824220004,1.59468093,42.5674631,-7.25,-106.5,0,0,,,300,70,23,10565
90f398e78052bd94def30ec6b1f635fd3c316e5251b5d3079cb5e7db4b92c64a,213,3,20160824220006,1.59468093,42.5674631,-7.25,-106.5,0,0,,,300,70,23,10565
90f398e78052bd94def30ec6b1f635fd3c316e5251b5d3079cb5e7db4b92c64a,213,3,20160824220010,1.59467575,42.5674638,-6.75,-105.5,0,0,,,300,411,23,10565
90f398e78052bd94def30ec6b1f635fd3c316e5251b5d3079cb5e7db4b92c64a,213,3,20160824220012,1.59454103,42.5672389,-6.25,-92.5,0,0,,,300,70,23,10565
90f398e78052bd94def30ec6b1f635fd3c316e5251b5d3079cb5e7db4b92c64a,213,3,20160824220014,1.5944581,42.5669449,-4.25,-91.5,0,0,,,300,70,23,10565
90f398e78052bd94def30ec6b1f635fd3c316e5251b5d3079cb5e7db4b92c64a,213,3,20160824220016,1.59420674,42.5660537,-4.25,-91.5,0,0,,,300,70,23,10565
e2d95372752a1e8bab067138d502de16c2acb2d807e2ea4e0033b0f4022eb39b,213,3,20160824220000,1.5321231,42.514827,-7.75,-93.5,0,0,,,300,9502,21,2988
e2d95372752a1e8bab067138d502de16c2acb2d807e2ea4e0033b0f4022eb39b,213,3,20160824220002,1.5321231,42.514827,-6.25,-91.5,0,0,,,300,9502,21,2988
e2d95372752a1e8bab067138d502de16c2acb2d807e2ea4e0033b0f4022eb39b,213,3,20160824220004,1.53233252,42.5149026,-8.75,-96.5,0,0,,,300,9280,21,2988
e2d95372752a1e8bab067138d502de16c2acb2d807e2ea4e0033b0f4022eb39b,213,3,20160824220006,1.5329032,42.5151084,-9.25,-100.5,0,0,,,300,9280,21,2988
e2d95372752a1e8bab067138d502de16c2acb2d807e2ea4e0033b0f4022eb39b,213,3,20160824220008,1.53355424,42.5153412,-9.25,-100.5,0,0,,,300,9280,21,2988
2ee89b480e5c0560feb9c2d58f1b1478b4df19e253f659308dff66dc379badd1,213,3,20160824220118,1.57597971,42.5356092,-6.25,-92.5,0,0,9bd59a8fd2d5d26da547fa0abda5004920e8f822fafc605025044a9530af0e08,35790507,300,62,23,10565
fddad49a8206f219b77a5cd451345121c32e6ff2a88f82f61cf2f46c215a9c19,208,15,20160824220040,1.52679631,42.5071202,-18.25,-115,0,0,,,300,9050,21,2988
fddad49a8206f219b77a5cd451345121c32e6ff2a88f82f61cf2f46c215a9c19,208,15,20160824220042,1.52679631,42.5071202,-18.25,-115,0,0,,,300,9050,21,2988
b4b1113f2a909bf4f38f804bd876ff6c9dcc1b03f0cf684c72772d40e08a873b,208,1,20160824220001,1.5334453,42.5122132,-9.25,-87.5,0,0,,,300,41,21,10565
b4b1113f2a909bf4f38f804bd876ff6c9dcc1b03f0cf684c72772d40e08a873b,208,1,20160824220003,1.5334453,42.5122132,-9.25,-87.5,0,0,,,300,41,21,10565
1c3be4ec4077dde56aa87afe7cb9eef7ddf420ec9ed038d805d29654788a90d5,213,3,20160824220120,1.58305407,42.5408224,-10.25,-106.5,0,0,020bd0148a4823094abad6f25aa598c01c70515455e42646be985ed002ea929c,35584706,300,9060,23,2988
34b484a12624dc13423c54533d2c700bf72e94b9e1000f40552a9c613d25c0fe,213,3,20160824220000,1.52116309,42.5073315,-6.75,-84.5,0,0,,,300,56,21,10590
34b484a12624dc13423c54533d2c700bf72e94b9e1000f40552a9c613d25c0fe,213,3,20160824220006,1.52093991,42.5076701,-6.25,-84.5,0,0,,,300,56,21,10590
34b484a12624dc13423c54533d2c700bf72e94b9e1000f40552a9c613d25c0fe,213,3,20160824220008,1.52093991,42.5076701,-6.25,-84.5,0,0,,,300,56,21,10590
e4fd9bec45cf61da58f0e008959754d861f1fca7aeaecf6ffb1b9cf7ed32ae91,213,3,20160824220113,1.5468239,42.5102821,-8.25,-85.5,0,0,823382532073c67b4e4c942b065092c51b9260104c1a1848b3b7bae4eec8532a,35611506,300,40,21,10565
4b8246c129be80420fb414143b9621160abb01ed5061bd7e90dc5eac2e885535,213,3,20160824220044,1.53239129,42.5123104,-10.25,-110.5,0,0,,,300,95,21,10590
4b8246c129be80420fb414143b9621160abb01ed5061bd7e90dc5eac2e885535,213,3,20160824220046,1.53239129,42.5123104,-10.25,-110.5,0,0,,,300,95,21,10590
4b8246c129be80420fb414143b9621160abb01ed5061bd7e90dc5eac2e885535,213,3,20160824220102,1.53239129,42.5123104,-9.25,-106.5,0,0,,,300,95,21,10590
4b8246c129be80420fb414143b9621160abb01ed5061bd7e90dc5eac2e885535,213,3,20160824220104,1.53268972,42.512443,-4.75,-99.5,0,0,,,300,95,21,10590
4b8246c129be80420fb414143b9621160abb01ed5061bd7e90dc5eac2e885535,213,3,20160824220106,1.53477927,42.5120284,-4.75,-99.5,0,0,,,300,95,21,10590
725b1cf4c4b39dde9bf380497d765b8ccdd332a7db91b3709114e80fcd7ddb26,213,3,20160824220016,1.52108986,42.5041282,-9.25,-66.5,0,0,334de4b5900deeec572c20ae1ec48c2d546c2376bc8984c1079148663b45dfdb,35658206,300,9461,21,2988
725b1cf4c4b39dde9bf380497d765b8ccdd332a7db91b3709114e80fcd7ddb26,213,3,20160824220018,1.52159616,42.5041676,-9.25,-66.5,0,0,334de4b5900deeec572c20ae1ec48c2d546c2376bc8984c1079148663b45dfdb,35658206,300,9461,21,2988
9d05695defa6b9f0e7699ffba0cd800be106317e03c5b7c4ec363bbeafbbea56,262,1,20160824220020,1.53203267,42.5092378,-6.75,-81.5,0,0,,,300,430,21,10565
9d05695defa6b9f0e7699ffba0cd800be106317e03c5b7c4ec363bbeafbbea56,262,1,20160824220022,1.53203267,42.5092378,-6.25,-81.5,0,0,,,300,430,21,10565
9d05695defa6b9f0e7699ffba0cd800be106317e03c5b7c4ec363bbeafbbea56,262,1,20160824220024,1.53191142,42.509079,-6.25,-81.5,0,0,,,300,430,21,10565
d6571d7a11e213904ae71c508509aa0391a00bb01c5564efb6dfcc1e7f51abf4,213,3,20160824220041,1.52594663,42.5053955,-8.75,-92.5,0,0,,,300,31,21,10565
d6571d7a11e213904ae71c508509aa0391a00bb01c5564efb6dfcc1e7f51abf4,213,3,20160824220043,1.52594663,42.5053955,-8.75,-92.5,0,0,,,300,31,21,10565
6afe4567286e6f07fff02f9d2739799080262b737e15dc34ca378d8c68f93474,213,3,20160824220041,1.58209458,42.5384304,-7.75,-104.5,0,0,518e5877d83c2a6230061946bbe98c1a7405741995cc446d29c4c6e05d1db0bc,35384107,300,241,21,10565
6bd83a04b6719f1ed17594db66cd74c67b24355b71b2b5ffa5dd70ad04c67dcd,214,3,20160824220104,1.48615337,42.4629546,-5.25,-90.5,0,0,d1000c8dc4d905258837a067a77ba37fa29eacd239ce426df0f69a996d3c2774,35973006,300,9010,21,2988
